ti	0.8943894389438944
ri	0.8313377108278615
na	0.8426453819840365
ta	0.7525882104373548
ni	0.7867234806010316
la	0.8113029084890044
li	0.83625
ha	0.7674916706330319
ra	0.44254348445965214
an	0.29524173514236574
ya	0.623122439690487
ma	0.8125414731254147
vi	0.9213349225268176
ee	0.8302277432712215
sh	0.3176037483266399
da	0.7712525667351129
hi	0.7338836477987422
ar	0.1922905027932961
ka	0.8439859084046301
di	0.8059617547806525
en	0.3189233278955954
in	0.28783823966696404
al	0.15155829773769974
am	0.19146805527738833
sa	0.801945181255526
it	0.36721611721611724
et	0.4296918767507003
mi	0.7542799597180262
er	0.20256410256410257
ba	0.816374269005848
at	0.29256698357821953
si	0.7684210526315789
ja	0.7478787878787879
aj	0.26437768240343346
ki	0.7411477411477412
un	0.6392111368909513
bi	0.8146417445482866
no	0.9138576779026217
on	0.6572280178837556
ul	0.3117816091954023
ei	0.9633867276887872
ai	0.6395705521472392
pa	0.7150259067357513
ro	0.8791208791208791
ho	0.8744292237442922
ur	0.34626576139670223
va	0.5083207261724659
to	0.7570093457943925
um	0.6388888888888888
gi	0.7086092715231788
ji	0.6244979919678715
hu	0.282319391634981
lo	0.8644578313253012
fa	0.7787356321839081
ia	0.8403908794788274
mo	0.9272727272727272
em	0.32710280373831774
aa	0.7617554858934169
nu	0.31593038821954483
ir	0.1504823151125402
do	0.825925925925926
ep	0.29545454545454547
pi	0.68125
ga	0.5786666666666667
ah	0.42231075697211157
im	0.3003048780487805
as	0.1480637813211845
nt	0.18762088974854932
ad	0.10815402038505097
ab	0.24739583333333334
az	0.41870824053452116
es	0.37782340862423
de	0.6122448979591837
ol	0.38802660753880264
nd	0.060194850382741825
ru	0.1943502824858757
so	0.9293478260869565
yi	0.8407960199004975
or	0.30144404332129965
il	0.19687875150060025
ne	0.5808823529411765
ay	0.2
jo	0.8795180722891566
is	0.34441805225653205
au	0.6255506607929515
te	0.5604838709677419
lu	0.233502538071066
om	0.5189393939393939
tu	0.23767605633802816
ju	0.42950819672131146
oj	0.44947735191637633
oo	0.4742647058823529
ko	0.8819444444444444
ii	0.8289473684210527
le	0.4734848484848485
za	0.6910112359550562
ey	0.3942307692307692
re	0.3665594855305466
fi	0.6790123456790124
el	0.19230769230769232
ip	0.2830687830687831
ku	0.28342245989304815
ak	0.12423873325213154
du	0.1881918819188192
ed	0.18363636363636363
bo	0.8938053097345132
wi	0.7633587786259542
av	0.17744916820702403
mu	0.328719723183391
ly	0.773109243697479
th	0.087248322147651
go	0.822429906542056
bu	0.3102189781021898
ie	0.8415841584158416
wa	0.43147208121827413
su	0.27702702702702703
ot	0.35064935064935066
ty	0.6694915254237288
ry	0.6810344827586207
he	0.3939393939393939
ng	0.2724014336917563
ej	0.2324159021406728
ik	0.15948275862068967
id	0.14230019493177387
ea	0.797752808988764
eb	0.22591362126245848
po	1.0
me	0.5779816513761468
ib	0.20588235294117646
ny	0.46564885496183206
kh	0.16809116809116809
af	0.24528301886792453
ag	0.24285714285714285
ev	0.08278145695364239
ye	0.5802469135802469
we	0.7719298245614035
iy	0.4942528735632184
os	0.4883720930232558
ky	0.42424242424242425
pu	0.3333333333333333
ke	0.39805825242718446
ij	0.26143790849673204
ca	1.0
nr	0.2714285714285714
dh	0.152
od	0.13261648745519714
ae	0.5806451612903226
ou	0.4857142857142857
us	0.2727272727272727
be	0.4125
gu	0.22916666666666666
bh	0.10223642172523961
uj	0.2318840579710145
yo	0.5925925925925926
by	0.5925925925925926
vo	0.7441860465116279
oz	0.47692307692307695
ek	0.10032362459546926
hn	0.28703703703703703
ve	0.2871287128712871
rt	0.34146341463414637
cy	1.0
rn	0.41935483870967744
hy	0.4406779661016949
ao	0.6842105263157895
nj	0.4098360655737705
se	0.3246753246753247
nn	0.21367521367521367
dr	0.15625
my	0.6410256410256411
if	0.16901408450704225
ub	0.17647058823529413
nm	0.5217391304347826
tt	0.07228915662650602
ap	0.1
op	0.10550458715596331
eh	0.3492063492063492
sy	1.0
ok	0.14893617021276595
je	0.3181818181818182
ob	0.1891891891891892
uk	0.1694915254237288
ut	0.16806722689075632
xi	1.0
py	1.0
ll	0.24358974358974358
nl	0.33962264150943394
zi	0.5454545454545454
tr	0.2903225806451613
ui	0.6296296296296297
iv	0.12318840579710146
ud	0.10967741935483871
ch	0.2962962962962963
fo	1.0
ua	0.45714285714285713
ht	0.2962962962962963
oi	1.0
up	0.10869565217391304
uu	1.0
ns	0.19230769230769232
gh	0.03325942350332594
ph	0.2
ez	0.1368421052631579
ge	0.24528301886792453
nk	0.075
aw	0.1875
ef	0.12244897959183673
vu	0.34285714285714286
vy	1.0
gy	0.5
dy	1.0
st	0.25
oa	1.0
aq	0.18333333333333332
ce	0.36666666666666664
hm	0.2894736842105263
og	0.22916666666666666
ig	0.2972972972972973
nh	0.0180623973727422
iz	0.16666666666666666
rm	0.23809523809523808
